Seconds,Battery Voltage (V),ON/OFF
Switchoff Voltage = 980mV
54400,0.33,0
54405,0.33,0
54410,0.33,0
54415,0.34,0
54420,0.33,0
54425,0.33,0
54430,0.32,0
54435,0.33,0
54440,0.34,0
54445,0.33,0
54450,0.34,0
54455,0.34,0
54460,0.34,0
54465,0.36,0
54470,0.36,0
54475,0.33,0
54480,0.33,0
54485,0.34,0
54490,0.34,0
54495,0.36,0
54500,0.33,0
54505,0.32,0
54510,0.35,0
54515,0.34,0
54520,0.35,0
54525,0.33,0
54530,0.33,0
54535,0.34,0
54540,0.35,0
54545,0.33,0
54550,0.33,0
54555,0.33,0
54560,0.35,0
54565,0.35,0
54570,0.33,0
54575,0.34,0
54580,0.36,0
54585,0.34,0
54590,0.35,0
54595,0.34,0
54600,0.33,0
54605,0.33,0
54610,0.35,0
54615,0.34,0
54620,0.32,0
54625,0.34,0
54630,0.34,0
54635,0.32,0
54640,0.34,0
54645,0.34,0
54650,0.33,0
54655,0.35,0
54660,0.35,0
54665,0.33,0
54670,0.32,0
54675,0.34,0
54680,0.35,0
54685,0.33,0
54690,0.33,0
54695,0.36,0
54700,0.35,0
54705,0.34,0
54710,0.31,0
54715,0.34,0
54720,0.35,0
54725,0.33,0
54730,0.32,0
54735,0.32,0
54740,0.35,0
54745,0.35,0
54750,0.34,0
54755,0.33,0
54760,0.35,0
54765,0.32,0
54770,0.34,0
54775,0.36,0
54780,0.35,0
54785,0.33,0
54790,0.34,0
54795,0.34,0
54800,0.33,0
54805,0.33,0
54810,0.33,0
54815,0.33,0
54820,0.35,0
54825,0.35,0
54830,0.34,0
54835,0.35,0
54840,0.34,0
54845,0.33,0
54850,0.32,0
54855,0.35,0
54860,0.32,0
54865,0.32,0
54870,0.33,0
54875,0.33,0
54880,0.33,0
54885,0.34,0
54890,0.33,0
54895,0.33,0
54900,0.36,0
54905,0.33,0
54910,0.33,0
54915,0.34,0
54920,0.32,0
54925,0.33,0
54930,0.34,0
54935,0.33,0
54940,0.36,0
54945,0.32,0
54950,0.34,0
54955,0.34,0
54960,0.33,0
54965,0.32,0
54970,0.32,0
54975,0.36,0
54980,0.32,0
54985,0.32,0
54990,0.36,0
54995,0.34,0
55000,0.33,0
55005,0.32,0
55010,0.35,0
55015,0.32,0
55020,0.33,0
55025,0.32,0
55030,0.33,0
55035,0.33,0
55040,0.33,0
55045,0.34,0
55050,0.35,0
55055,0.34,0
55060,0.33,0
55065,0.33,0
55070,0.32,0
55075,0.32,0
55080,0.32,0
55085,0.32,0
55090,0.32,0
55095,0.32,0
55100,0.32,0
55105,0.33,0
55110,0.34,0
55115,0.32,0
55120,0.32,0
55125,0.34,0
55130,0.34,0
55135,0.34,0
55140,0.33,0
55145,0.33,0
55150,0.33,0
55155,0.33,0
55160,0.3,0
55165,0.32,0
55170,0.31,0
55175,0.33,0
55180,0.32,0
55185,0.33,0
55190,0.35,0
55195,0.33,0
55200,0.36,0
55205,0.33,0
55210,0.33,0
55215,0.36,0
55220,0.31,0
55225,0.33,0
55230,0.34,0
55235,0.33,0
55240,0.33,0
55245,0.34,0
55250,0.33,0
55255,0.33,0
55260,0.31,0
55265,0.33,0
55270,0.33,0
55275,0.32,0
55280,0.33,0
55285,0.31,0
55290,0.33,0
55295,0.33,0
55300,0.32,0
55305,0.33,0
55310,0.32,0
55315,0.32,0
55320,0.34,0
55325,0.34,0
55330,0.33,0
55335,0.35,0
55340,0.31,0
55345,0.33,0
55350,0.32,0
55355,0.32,0
55360,0.33,0
55365,0.35,0
55370,0.31,0
55375,0.33,0
55380,0.35,0
55385,0.32,0
55390,0.34,0
55395,0.32,0
55400,0.33,0
55405,0.32,0
55410,0.33,0
55415,0.32,0
55420,0.33,0
55425,0.33,0
55430,0.32,0
55435,0.34,0
55440,0.32,0
55445,0.34,0
55450,0.33,0
55455,0.33,0
55460,0.32,0
55465,0.33,0
55470,0.33,0
55475,0.33,0
55480,0.33,0
55485,0.33,0
55490,0.33,0
55495,0.34,0
55500,0.35,0
55505,0.32,0
55510,0.33,0
55515,0.34,0
55520,0.33,0
55525,0.31,0
55530,0.31,0
55535,0.33,0
55540,0.32,0
55545,0.33,0
55550,0.33,0
55555,0.31,0
55560,0.32,0
55565,0.36,0
55570,0.33,0
55575,0.33,0
55580,0.32,0
55585,0.34,0
55590,0.32,0
55595,0.34,0
55600,0.34,0
55605,0.33,0
55610,0.34,0
55615,0.32,0
55620,0.32,0
55625,0.32,0
55630,0.33,0
55635,0.31,0
55640,0.34,0
55645,0.32,0
55650,0.33,0
55655,0.32,0
55660,0.33,0
55665,0.33,0
55670,0.33,0
55675,0.32,0
55680,0.32,0
55685,0.32,0
55690,0.33,0
55695,0.33,0
55700,0.32,0
55705,0.34,0
55710,0.32,0
55715,0.31,0
55720,0.32,0
55725,0.3,0
55730,0.3,0
55735,0.3,0
55740,0.28,0
55745,0.29,0
55750,0.31,0
55755,0.29,0
55760,0.28,0
55765,0.29,0
55770,0.29,0
55775,0.31,0
55780,0.29,0
55785,0.29,0
55790,0.28,0
55795,0.27,0
55800,0.28,0
55805,0.29,0
55810,0.29,0
55815,0.27,0
55820,0.28,0
55825,0.28,0
55830,0.29,0
55835,0.29,0
55840,0.27,0
55845,0.28,0
55850,0.29,0
55855,0.29,0
55860,0.29,0
55865,0.29,0
55870,0.28,0
55875,0.29,0
55880,0.29,0
55885,0.26,0
55890,0.29,0
55895,0.28,0
55900,0.28,0
55905,0.29,0
55910,0.28,0
55915,0.27,0
55920,0.29,0
55925,0.28,0
55930,0.26,0
55935,0.29,0
55940,0.31,0
55945,0.27,0
55950,0.27,0
55955,0.27,0
55960,0.29,0
55965,0.29,0
55970,0.27,0
55975,0.28,0
55980,0.28,0
55985,0.28,0
55990,0.3,0
55995,0.27,0
56000,0.29,0
56005,0.27,0
56010,0.3,0
56015,0.26,0
56020,0.27,0
56025,0.28,0
56030,0.27,0
56035,0.26,0
56040,0.27,0
56045,0.28,0
56050,0.28,0
56055,0.28,0
56060,0.3,0
56065,0.29,0
56070,0.28,0
56075,0.26,0
56080,0.26,0
56085,0.28,0
56090,0.28,0
56095,0.27,0
56100,0.29,0
56105,0.27,0
56110,0.27,0
56115,0.29,0
56120,0.29,0
56125,0.27,0
56130,0.26,0
56135,0.26,0
56140,0.27,0
56145,0.27,0
56150,0.26,0
56155,0.28,0
56160,0.29,0
56165,0.29,0
56170,0.28,0
56175,0.27,0
56180,0.26,0
56185,0.29,0
56190,0.26,0
56195,0.29,0
56200,0.26,0
56205,0.28,0
56210,0.29,0
56215,0.26,0
56220,0.27,0
56225,0.27,0
56230,0.27,0
56235,0.26,0
56240,0.28,0
56245,0.27,0
56250,0.29,0
56255,0.26,0
56260,0.27,0
56265,0.26,0
56270,0.26,0
56275,0.26,0
56280,0.28,0
56285,0.28,0
56290,0.28,0
56295,0.26,0
56300,0.26,0
56305,0.26,0
56310,0.28,0
56315,0.27,0
56320,0.28,0
56325,0.28,0
56330,0.26,0
56335,0.27,0
56340,0.27,0
56345,0.26,0
56350,0.26,0
56355,0.26,0
56360,0.28,0
56365,0.26,0
56370,0.27,0
56375,0.28,0
56380,0.25,0
56385,0.27,0
56390,0.26,0
56395,0.26,0
56400,0.26,0
56405,0.28,0
56410,0.26,0
56415,0.26,0
56420,0.26,0
56425,0.28,0
56430,0.26,0
56435,0.25,0
56440,0.27,0
56445,0.29,0
56450,0.25,0
56455,0.27,0
56460,0.26,0
56465,0.26,0
56470,0.26,0
56475,0.26,0
56480,0.27,0
56485,0.28,0
56490,0.27,0
56495,0.26,0
56500,0.26,0
56505,0.26,0
56510,0.26,0
56515,0.27,0
56520,0.27,0
56525,0.25,0
56530,0.26,0
56535,0.29,0
56540,0.28,0
56545,0.26,0
56550,0.26,0
56555,0.27,0
56560,0.27,0
56565,0.28,0
56570,0.26,0
56575,0.25,0
56580,0.27,0
56585,0.26,0
56590,0.26,0
56595,0.25,0
56600,0.27,0
56605,0.28,0
56610,0.27,0
56615,0.26,0
56620,0.25,0
56625,0.26,0
56630,0.26,0
56635,0.26,0
56640,0.27,0
56645,0.26,0
56650,0.26,0
56655,0.26,0
56660,0.27,0
56665,0.26,0
56670,0.26,0
56675,0.27,0
56680,0.27,0
56685,0.28,0
56690,0.26,0
56695,0.26,0
56700,0.26,0
56705,0.26,0
56710,0.26,0
56715,0.25,0
56720,0.27,0
56725,0.25,0
56730,0.28,0
56735,0.26,0
56740,0.26,0
56745,0.26,0
56750,0.25,0
56755,0.26,0
56760,0.26,0
56765,0.25,0
56770,0.25,0
56775,0.25,0
56780,0.26,0
56785,0.26,0
56790,0.25,0
56795,0.25,0
56800,0.25,0
56805,0.25,0
56810,0.26,0
56815,0.25,0
56820,0.26,0
56825,0.28,0
56830,0.27,0
56835,0.29,0
56840,0.28,0
56845,0.26,0
56850,0.26,0
56855,0.25,0
56860,0.27,0
56865,0.26,0
56870,0.24,0
56875,0.26,0
56880,0.27,0
56885,0.26,0
56890,0.26,0
56895,0.25,0
56900,0.25,0
56905,0.26,0
56910,0.26,0
56915,0.28,0
56920,0.26,0
56925,0.27,0
56930,0.27,0
56935,0.26,0
56940,0.25,0
56945,0.25,0
56950,0.24,0
56955,0.26,0
56960,0.25,0
56965,0.25,0
56970,0.25,0
56975,0.27,0
56980,0.25,0
56985,0.26,0
56990,0.25,0
56995,0.25,0
57000,0.27,0
57005,0.28,0
57010,0.26,0
57015,0.26,0
57020,0.28,0
57025,0.26,0
57030,0.24,0
57035,0.27,0
57040,0.28,0
57045,0.26,0
57050,0.26,0
57055,0.26,0
57060,0.25,0
57065,0.28,0
57070,0.26,0
57075,0.25,0
57080,0.26,0
57085,0.26,0
57090,0.24,0
57095,0.26,0
57100,0.26,0
57105,0.25,0
57110,0.26,0
57115,0.25,0
57120,0.25,0
57125,0.24,0
57130,0.26,0
57135,0.26,0
57140,0.26,0
57145,0.27,0
57150,0.26,0
57155,0.27,0
57160,0.25,0
57165,0.25,0
57170,0.26,0
57175,0.26,0
57180,0.25,0
57185,0.26,0
57190,0.25,0
57195,0.27,0
57200,0.26,0
57205,0.26,0
57210,0.26,0
57215,0.26,0
57220,0.28,0
57225,0.26,0
57230,0.25,0
57235,0.26,0
57240,0.26,0
57245,0.25,0
57250,0.26,0
57255,0.25,0
57260,0.26,0
57265,0.26,0
57270,0.25,0
57275,0.25,0
57280,0.25,0
57285,0.26,0
57290,0.25,0
57295,0.26,0
57300,0.26,0
57305,0.25,0
57310,0.25,0
57315,0.26,0
57320,0.26,0
57325,0.25,0
57330,0.26,0
57335,0.26,0
57340,0.26,0
57345,0.26,0
57350,0.24,0
57355,0.26,0
57360,0.25,0
57365,0.25,0
57370,0.23,0
57375,0.27,0
57380,0.26,0
57385,0.25,0
57390,0.26,0
57395,0.26,0
57400,0.26,0
57405,0.27,0
57410,0.24,0
57415,0.25,0
57420,0.24,0
57425,0.25,0
57430,0.28,0
57435,0.26,0
57440,0.25,0
57445,0.26,0
57450,0.26,0
57455,0.25,0
57460,0.26,0
57465,0.26,0
57470,0.25,0
57475,0.27,0
57480,0.25,0
57485,0.24,0
57490,0.25,0
57495,0.25,0
57500,0.25,0
57505,0.25,0
57510,0.26,0
57515,0.26,0
57520,0.26,0
57525,0.26,0
57530,0.25,0
57535,0.25,0
57540,0.25,0
57545,0.26,0
57550,0.25,0
57555,0.26,0
57560,0.24,0
57565,0.26,0
57570,0.25,0
57575,0.25,0
57580,0.26,0
57585,0.28,0
57590,0.26,0
57595,0.25,0
57600,0.25,0
57605,0.25,0
57610,0.26,0
57615,0.27,0
57620,0.24,0
57625,0.26,0
57630,0.26,0
57635,0.25,0
57640,0.26,0
57645,0.25,0
57650,0.27,0
57655,0.25,0
57660,0.27,0
57665,0.23,0
57670,0.24,0
57675,0.25,0
57680,0.25,0
57685,0.25,0
57690,0.25,0
57695,0.25,0
57700,0.26,0
